Annual Expected Loss,Property premium,hhldconsumprt,unemploymentrt,CentralG Consumption,LocalG Consumption,dtotalvalueadded,totactualprod,Pinvestcc,Landuse ratio
76397922.56,1820.910037,1.244041414,0.043954932,3352.80303,456.4223737,11791.47677,33036.04141,1.31733,4.432657626
76384502.6,1844.508817,1.243967475,0.043972874,3371.366768,459.6998687,11858.13636,33245.60707,1.320699899,4.59654898
76202032.89,1925.391302,1.244174141,0.043987321,3387.442626,462.8225253,11923.97071,33444.43131,1.324110505,4.752310646
75834324.39,1981.269677,1.244008889,0.043987672,3403.346263,465.9271717,11987.51515,33645.13737,1.327474141,4.901267091
75308069.11,2038.643255,1.244078687,0.043996851,3417.789394,469.0435354,12052.26869,33844.60404,1.330835859,5.04399998
74655151.84,2088.384154,1.243995455,0.044022301,3428.87,471.8879798,12093.99677,33971.63333,1.3342,5.182550505
73899305.82,2081.18074,1.243752929,0.044044475,3443.060202,474.9822626,12178.44949,34243.50808,1.337552727,5.317203061
73081082.46,2008.806581,1.243510404,0.0440422,3459.43,478.2383535,12239.75354,34443.67172,1.340911717,5.448314929
72291999.53,1921.839547,1.243328182,0.044041401,3474.784141,481.3413636,12299.6404,34643.40303,1.34427798,5.576434747
71635533.7,1820.65359,1.243068788,0.044055308,3491.051111,484.3629394,12340.22929,34776.20404,1.347630303,5.704421515
71168054.81,1747.351777,1.242892727,0.044069488,3507.351111,487.3719798,12418.94141,35043.08687,1.350988283,5.827937576
70877117.08,1652.767911,1.242675859,0.044078892,3524.995556,490.4800808,12478.69394,35243.19798,1.35434697,5.951869192
70709107.69,1535.293455,1.242522929,0.044090193,3544.180909,493.6158384,12539.02828,35443.57879,1.357722828,6.071791515
70620059.96,1409.982046,1.242378283,0.044115358,3564.861616,496.8140101,12600.26162,35646.32323,1.361132626,6.190660707
70597049.12,1285.738968,1.242281414,0.044137495,3585.626869,499.873596,12622.71111,35715.61414,1.364580606,6.309085152
70675703.02,1169.834891,1.242076263,0.044152896,3608.055556,503.0121212,12722.2303,36051.39798,1.368057576,6.425035455
70877122.72,1074.817721,1.241815354,0.044171517,3630.956061,506.2163737,12785.13838,36261.25758,1.37155202,6.54061303
71188435.68,1067.700704,1.241551616,0.044201764,3653.310404,509.5474848,12847.65152,36468.05859,1.375075657,6.653340404
71585018.84,1027.101014,1.241295556,0.044219919,3675.333939,512.9016869,12911.18687,36676.05051,1.37864899,6.766438485
72024574.81,967.0847895,1.241043737,0.044235019,3696.73697,516.216899,12974.8899,36885.27273,1.382279798,6.876524343
72455001.14,898.5191211,1.240754646,0.044247927,3715.951111,519.3390505,13001.36263,36963.70101,1.385949596,6.986626061
